year,code,amount,name,topname,depname,depcat,cat,ref
2013,3505259011,NaN,交通及運輸設備,司法院主管,司法人員研習所,一般建築及設備,司法支出,4.8.4.1
2013,3505269019,460000,其他設備,司法院主管,智慧財產法院,一般建築及設備,司法支出,4.9.3.1
2013,3505309002,6821000,營建工程,司法院主管,臺灣高等法院,一般建築及設備,司法支出,4.10.4.1
2013,3505309011,3831000,交通及運輸設備,司法院主管,臺灣高等法院,一般建築及設備,司法支出,4.10.4.2
2013,3505309019,5920000,其他設備,司法院主管,臺灣高等法院,一般建築及設備,司法支出,4.10.4.3
2013,3505319019,1702000,其他設備,司法院主管,臺灣高等法院臺中分院,一般建築及設備,司法支出,4.11.3.1
2013,3505329011,3275000,交通及運輸設備,司法院主管,臺灣高等法院臺南分院,一般建築及設備,司法支出,4.12.3.1
2013,3505329019,NaN,其他設備,司法院主管,臺灣高等法院臺南分院,一般建築及設備,司法支出,4.12.3.2
2013,3505339011,1000000,交通及運輸設備,司法院主管,臺灣高等法院高雄分院,一般建築及設備,司法支出,4.13.3.1
2013,3505339019,618000,其他設備,司法院主管,臺灣高等法院高雄分院,一般建築及設備,司法支出,4.13.3.2
2013,3505349011,45000,交通及運輸設備,司法院主管,臺灣高等法院花蓮分院,一般建築及設備,司法支出,4.14.3.1
2013,3505349019,119000,其他設備,司法院主管,臺灣高等法院花蓮分院,一般建築及設備,司法支出,4.14.3.2
2013,3505419011,5012000,交通及運輸設備,司法院主管,臺灣臺北地方法院,一般建築及設備,司法支出,4.15.5.1
2013,3505419019,3811000,其他設備,司法院主管,臺灣臺北地方法院,一般建築及設備,司法支出,4.15.5.2
2013,3505429011,3933000,交通及運輸設備,司法院主管,臺灣士林地方法院,一般建築及設備,司法支出,4.16.5.1
2013,3505429019,3177000,其他設備,司法院主管,臺灣士林地方法院,一般建築及設備,司法支出,4.16.5.2
2013,3505439011,1845000,交通及運輸設備,司法院主管,臺灣新北地方法院,一般建築及設備,司法支出,4.17.5.1
2013,3505439019,9946000,其他設備,司法院主管,臺灣新北地方法院,一般建築及設備,司法支出,4.17.5.2
2013,3505479011,2869000,交通及運輸設備,司法院主管,臺灣桃園地方法院,一般建築及設備,司法支出,4.18.6.1
2013,3505479019,4188000,其他設備,司法院主管,臺灣桃園地方法院,一般建築及設備,司法支出,4.18.6.2
2013,3505489011,NaN,交通及運輸設備,司法院主管,臺灣新竹地方法院,一般建築及設備,司法支出,4.19.6.1
2013,3505489019,2205000,其他設備,司法院主管,臺灣新竹地方法院,一般建築及設備,司法支出,4.19.6.2
2013,3505499011,658000,交通及運輸設備,司法院主管,臺灣苗栗地方法院,一般建築及設備,司法支出,4.20.5.1
2013,3505499019,1547000,其他設備,司法院主管,臺灣苗栗地方法院,一般建築及設備,司法支出,4.20.5.2
2013,3505509011,1415000,交通及運輸設備,司法院主管,臺灣臺中地方法院,一般建築及設備,司法支出,4.21.5.1
2013,3505509019,3586000,其他設備,司法院主管,臺灣臺中地方法院,一般建築及設備,司法支出,4.21.5.2
2013,3505519011,NaN,交通及運輸設備,司法院主管,臺灣南投地方法院,一般建築及設備,司法支出,4.22.5.1
2013,3505519019,1417000,其他設備,司法院主管,臺灣南投地方法院,一般建築及設備,司法支出,4.22.5.2
2013,3505529011,658000,交通及運輸設備,司法院主管,臺灣彰化地方法院,一般建築及設備,司法支出,4.23.6.1
2013,3505529019,2423000,其他設備,司法院主管,臺灣彰化地方法院,一般建築及設備,司法支出,4.23.6.2
2013,3505539011,1600000,交通及運輸設備,司法院主管,臺灣雲林地方法院,一般建築及設備,司法支出,4.24.5.1
2013,3505539019,2261000,其他設備,司法院主管,臺灣雲林地方法院,一般建築及設備,司法支出,4.24.5.2
2013,3505549011,NaN,交通及運輸設備,司法院主管,臺灣嘉義地方法院,一般建築及設備,司法支出,4.25.5.1
2013,3505549019,2152000,其他設備,司法院主管,臺灣嘉義地方法院,一般建築及設備,司法支出,4.25.5.2
2013,3505569002,NaN,營建工程,司法院主管,臺灣臺南地方法院,一般建築及設備,司法支出,4.26.5.1
2013,3505569011,3870000,交通及運輸設備,司法院主管,臺灣臺南地方法院,一般建築及設備,司法支出,4.26.5.2
2013,3505569019,3715000,其他設備,司法院主管,臺灣臺南地方法院,一般建築及設備,司法支出,4.26.5.3
2013,3505589011,NaN,交通及運輸設備,司法院主管,臺灣高雄地方法院,一般建築及設備,司法支出,4.27.5.1
2013,3505589019,5956000,其他設備,司法院主管,臺灣高雄地方法院,一般建築及設備,司法支出,4.27.5.2
2013,3505599011,2213000,交通及運輸設備,司法院主管,臺灣屏東地方法院,一般建築及設備,司法支出,4.28.6.1
2013,3505599019,1155000,其他設備,司法院主管,臺灣屏東地方法院,一般建築及設備,司法支出,4.28.6.2
2013,3505609011,126000,交通及運輸設備,司法院主管,臺灣臺東地方法院,一般建築及設備,司法支出,4.29.5.1
2013,3505609019,1028000,其他設備,司法院主管,臺灣臺東地方法院,一般建築及設備,司法支出,4.29.5.2
2013,3505619011,3275000,交通及運輸設備,司法院主管,臺灣花蓮地方法院,一般建築及設備,司法支出,4.30.5.1
2013,3505619019,1090000,其他設備,司法院主管,臺灣花蓮地方法院,一般建築及設備,司法支出,4.30.5.2
2013,3505629011,1675000,交通及運輸設備,司法院主管,臺灣宜蘭地方法院,一般建築及設備,司法支出,4.31.5.1
2013,3505629019,456000,其他設備,司法院主管,臺灣宜蘭地方法院,一般建築及設備,司法支出,4.31.5.2
2013,3505639011,NaN,交通及運輸設備,司法院主管,臺灣基隆地方法院,一般建築及設備,司法支出,4.32.5.1
2013,3505639019,1268000,其他設備,司法院主管,臺灣基隆地方法院,一般建築及設備,司法支出,4.32.5.2
2013,3505649011,NaN,交通及運輸設備,司法院主管,臺灣澎湖地方法院,一般建築及設備,司法支出,4.33.5.1
2013,3505649019,NaN,其他設備,司法院主管,臺灣澎湖地方法院,一般建築及設備,司法支出,4.33.5.2
2013,3505809011,1252000,交通及運輸設備,司法院主管,臺灣高雄少年及家事法院,一般建築及設備,司法支出,4.34.4.1
2013,3505809019,2087000,其他設備,司法院主管,臺灣高雄少年及家事法院,一般建築及設備,司法支出,4.34.4.2
2013,3505909011,NaN,交通及運輸設備,司法院主管,福建高等法院金門分院,一般建築及設備,司法支出,4.35.3.1
2013,3505909019,69000,其他設備,司法院主管,福建高等法院金門分院,一般建築及設備,司法支出,4.35.3.2
2013,3505919019,550000,其他設備,司法院主管,福建金門地方法院,一般建築及設備,司法支出,4.36.5.1
2013,3505939011,NaN,交通及運輸設備,司法院主管,福建連江地方法院,一般建築及設備,司法支出,4.37.5.1
2013,3505939019,44000,其他設備,司法院主管,福建連江地方法院,一般建築及設備,司法支出,4.37.5.2
2013,3606019011,4300000,交通及運輸設備,考試院主管,考試院,一般建築及設備,考試支出,5.1.5.1
2013,3606101401,12535000,試題研編及審查,考試院主管,考選部,考試業務研究改進,考試支出,5.2.2.1
2013,3606101402,12932000,考選資料處理,考試院主管,考選部,考試業務研究改進,考試支出,5.2.2.2
2013,3606101403,8512000,研究發展及宣導,考試院主管,考選部,考試業務研究改進,考試支出,5.2.2.3
2013,3606109011,NaN,交通及運輸設備,考試院主管,考選部,一般建築及設備,考試支出,5.2.3.1
2013,7606200601,2041000,公務人員退休撫卹管理,考試院主管,銓敘部,退休撫卹業務,退休撫卹業務支出,5.3.7.1
2013,3606301101,3196000,保障業務,考試院主管,公務人員保障暨培訓委員會,保障暨培訓,考試支出,5.4.2.1
2013,3606301102,31092000,訓練與進修業務,考試院主管,公務人員保障暨培訓委員會,保障暨培訓,考試支出,5.4.2.2
2013,3606309011,710000,交通及運輸設備,考試院主管,公務人員保障暨培訓委員會,一般建築及設備,考試支出,5.4.3.1
2013,3606409002,32062000,營建工程,考試院主管,國家文官學院及所屬,一般建築及設備,考試支出,5.5.4.1
2013,3707019002,7448000,營建工程,監察院主管,監察院,一般建築及設備,監察支出,6.1.5.1
2013,3707019011,13760000,交通及運輸設備,監察院主管,監察院,一般建築及設備,監察支出,6.1.5.2
2013,3707019019,17113000,其他設備,監察院主管,監察院,一般建築及設備,監察支出,6.1.5.3
2013,3707109002,56000000,營建工程,監察院主管,審計部,一般建築及設備,監察支出,6.2.4.1
2013,3707109019,4526000,其他設備,監察院主管,審計部,一般建築及設備,監察支出,6.2.4.2
2013,3808012501,185096000,測量及方域,內政部主管,內政部,地政業務,民政支出,7.1.4.1
2013,3808012502,68717000,地籍及不動產服務業管理,內政部主管,內政部,地政業務,民政支出,7.1.4.2
2013,3808012503,12678000,平均地權及土地利用,內政部主管,內政部,地政業務,民政支出,7.1.4.3
2013,3808019011,1420000,交通及運輸設備,內政部主管,內政部,一般建築及設備,民政支出,7.1.8.1
2013,5808113001,260518000,墾丁國家公園經營管理,內政部主管,營建署及所屬,國家公園經營管理,農業支出,7.2.2.1
2013,5808113002,230002000,玉山國家公園經營管理,內政部主管,營建署及所屬,國家公園經營管理,農業支出,7.2.2.2
2013,5808113003,265398000,陽明山國家公園經營管理,內政部主管,營建署及所屬,國家公園經營管理,農業支出,7.2.2.3
2013,5808113004,478679000,太魯閣國家公園經營管理,內政部主管,營建署及所屬,國家公園經營管理,農業支出,7.2.2.4
2013,5808113005,200286000,雪霸國家公園經營管理,內政部主管,營建署及所屬,國家公園經營管理,農業支出,7.2.2.5
2013,5808113006,220778000,金門國家公園經營管理,內政部主管,營建署及所屬,國家公園經營管理,農業支出,7.2.2.6
2013,5808113007,132003000,海洋國家公園經營管理,內政部主管,營建署及所屬,國家公園經營管理,農業支出,7.2.2.7
2013,5808113008,205834000,台江國家公園經營管理,內政部主管,營建署及所屬,國家公園經營管理,農業支出,7.2.2.8
2013,3808219002,165000000,營建工程,內政部主管,警政署及所屬,一般建築及設備,民政支出,7.3.8.1
2013,3808219011,23760000,交通及運輸設備,內政部主管,警政署及所屬,一般建築及設備,民政支出,7.3.8.2
2013,3808219019,459038000,其他設備,內政部主管,警政署及所屬,一般建築及設備,民政支出,7.3.8.3
2013,3808419002,288459000,營建工程,內政部主管,中央警察大學,一般建築及設備,民政支出,7.4.3.1
2013,3808419011,645000,交通及運輸設備,內政部主管,中央警察大學,一般建築及設備,民政支出,7.4.3.2
2013,3808589011,2100000,交通及運輸設備,內政部主管,入出國及移民署,一般建築及設備,民政支出,7.7.3.1
2013,3808659002,300000000,營建工程,內政部主管,空中勤務總隊,一般建築及設備,民政支出,7.9.3.1
2013,3808659011,27500000,交通及運輸設備,內政部主管,空中勤務總隊,一般建築及設備,民政支出,7.9.3.2
2013,3911011020,256197000,外交業務管理,外交部主管,外交部,外交業務,外交支出,8.1.2.1
2013,3911019002,268121000,營建工程,外交部主管,外交部,一般建築及設備,外交支出,8.1.7.1
2013,3911019011,56734000,交通及運輸設備,外交部主管,外交部,一般建築及設備,外交支出,8.1.7.2
2013,3911109011,1290000,交通及運輸設備,外交部主管,領事事務局,一般建築及設備,外交支出,8.2.3.1
2013,3911109019,1010000,其他設備,外交部主管,領事事務局,一般建築及設備,外交支出,8.2.3.2
2013,3911201025,15959000,外交領事人員訓練,外交部主管,外交及國際事務學院,外交領事人員講習,外交支出,8.3.2.1
2013,4814019019,96000000,其他設備,國防部主管,國防部,一般建築及設備,國防支出,9.1.3.1
2013,4814028104,4797057000,國軍營舍及設施改建基金,國防部主管,國防部所屬,非營業特種基金,國防支出,9.2.7.1
2013,4814029001,614698000,土地購置,國防部主管,國防部所屬,一般建築及設備,國防支出,9.2.8.1
2013,4814029011,54930000,交通及運輸設備,國防部主管,國防部所屬,一般建築及設備,國防支出,9.2.8.2
2013,4814029019,407161000,其他設備,國防部主管,國防部所屬,一般建築及設備,國防支出,9.2.8.3
2013,4017019011,63000,交通及運輸設備,財政部主管,財政部,一般建築及設備,財務支出,10.1.4.1
2013,6117018001,NaN,臺灣菸酒股份有限公司,財政部主管,財政部,營業基金,其他經濟服務支出,10.1.7.1
2013,6117018110,NaN,行政院公營事業民營化基金,財政部主管,財政部,非營業特種基金,其他經濟服務支出,10.1.8.1
2013,6117018201,55148000,中美洲銀行股本,財政部主管,財政部,投資支出,其他經濟服務支出,10.1.9.1
2013,6117018221,149546000,亞洲開發銀行股本,財政部主管,財政部,投資支出,其他經濟服務支出,10.1.9.2
2013,4017109011,645000,交通及運輸設備,財政部主管,國庫署,一般建築及設備,財務支出,10.2.3.1
2013,4017279011,12598000,交通及運輸設備,財政部主管,高雄國稅局,一般建築及設備,財務支出,10.5.3.1
2013,4017299001,50000,土地購置,財政部主管,北區國稅局及所屬,一般建築及設備,財務支出,10.6.3.1
2013,4017299002,56296000,營建工程,財政部主管,北區國稅局及所屬,一般建築及設備,財務支出,10.6.3.2
2013,4017299011,1006000,交通及運輸設備,財政部主管,北區國稅局及所屬,一般建築及設備,財務支出,10.6.3.3
2013,4017319002,100000000,營建工程,財政部主管,中區國稅局及所屬,一般建築及設備,財務支出,10.7.3.1
2013,4017319011,272000,交通及運輸設備,財政部主管,中區國稅局及所屬,一般建築及設備,財務支出,10.7.3.2
2013,4017339011,548000,交通及運輸設備,財政部主管,南區國稅局及所屬,一般建築及設備,財務支出,10.8.3.1
2013,4017359011,1228000,交通及運輸設備,財政部主管,關務署及所屬,一般建築及設備,財務支出,10.9.3.1
2013,4017359019,3686000,其他設備,財政部主管,關務署及所屬,一般建築及設備,財務支出,10.9.3.2
2013,4017409002,1787000,營建工程,財政部主管,國有財產署及所屬,一般建築及設備,財務支出,10.10.3.1
2013,4017409011,4037000,交通及運輸設備,財政部主管,國有財產署及所屬,一般建築及設備,財務支出,10.10.3.2
2013,4017609011,5600000,交通及運輸設備,財政部主管,財政資訊中心,一般建築及設備,財務支出,10.11.3.1
2013,4017609019,NaN,其他設備,財政部主管,財政資訊中心,一般建築及設備,財務支出,10.11.3.2
2013,5120010201,12970374000,高等教育行政及督導,教育部主管,教育部,高等教育,教育支出,11.1.2.1
2013,5120010202,4268577000,技術職業教育行政及督導,教育部主管,教育部,高等教育,教育支出,11.1.2.2
2013,5120010203,41882727000,國立大學校院教學與研究輔助,教育部主管,教育部,高等教育,教育支出,11.1.2.3
2013,5120010204,22430992000,私立學校教學獎助,教育部主管,教育部,高等教育,教育支出,11.1.2.4
2013,5120010301,690433000,師資培育與藝術教育行政及督導,教育部主管,教育部,中等教育,教育支出,11.1.3.1
2013,5120010501,793418000,終身教育行政及督導,教育部主管,教育部,終身教育,教育支出,11.1.4.1
2013,5120010506,405359000,籌建國立海洋科技博物館計畫,教育部主管,教育部,終身教育,教育支出,11.1.4.2
2013,5120010507,78866000,國立臺灣藝術教育館行政及推展,教育部主管,教育部,終身教育,教育支出,11.1.4.3
2013,5120010701,1345287000,學生事務與特殊教育行政及督導,教育部主管,教育部,訓育與輔導,教育支出,11.1.5.1
2013,5120010901,620066000,一般教育推展,教育部主管,教育部,各項教育推展,教育支出,11.1.6.1
2013,5120010904,2157589000,資訊與科技教育行政及督導,教育部主管,教育部,各項教育推展,教育支出,11.1.6.2
2013,5120010908,1456811000,國際及兩岸教育交流,教育部主管,教育部,各項教育推展,教育支出,11.1.6.3
2013,5120018110,6575923000,國立大學校院校務及附設醫院基金,教育部主管,教育部,非營業特種基金,教育支出,11.1.7.1
2013,5120019011,1570000,交通及運輸設備,教育部主管,教育部,一般建築及設備,教育支出,11.1.8.1
2013,5320011101,961136000,充實國立社教機構及公立圖書館功能,教育部主管,教育部,加強文化與育樂活動,文化支出,11.1.10.1
2013,5320011102,NaN,鳳凰谷鳥園行政及推展,教育部主管,教育部,加強文化與育樂活動,文化支出,11.1.10.2
2013,5320011103,1078409000,國立社教館所維持及發展輔助,教育部主管,教育部,加強文化與育樂活動,文化支出,11.1.10.3
2013,5320018110,1245000,國立社教機構作業基金,教育部主管,教育部,非營業特種基金,文化支出,11.1.11.1
2013,5120100201,47959843000,國民及學前教育行政及督導,教育部主管,國民及學前教育署,國民及學前教育,教育支出,11.2.2.1
2013,5120100202,29364634000,國立高級中等學校教學與訓輔輔助,教育部主管,國民及學前教育署,國民及學前教育,教育支出,11.2.2.2
2013,5120108110,1320780000,國立高級中等學校校務基金,教育部主管,國民及學前教育署,非營業特種基金,教育支出,11.2.3.1
2013,5120109011,695000,交通及運輸設備,教育部主管,國民及學前教育署,一般建築及設備,教育支出,11.2.4.1
2013,5120301020,108190000,青年生涯輔導,教育部主管,青年發展署,青年發展工作,教育支出,11.4.2.1
2013,5120301021,20673000,青年公共參與,教育部主管,青年發展署,青年發展工作,教育支出,11.4.2.2
2013,5120301022,33184000,青年國際及體驗學習,教育部主管,青年發展署,青年發展工作,教育支出,11.4.2.3
2013,5120309019,110000,其他設備,教育部主管,青年發展署,一般建築及設備,教育支出,11.4.3.1
2013,5321731020,35828000,館藏發展及書目管理,教育部主管,國家圖書館,館務業務活動,文化支出,11.6.2.1
2013,5321731021,33400000,知識服務與典藏,教育部主管,國家圖書館,館務業務活動,文化支出,11.6.2.2
2013,5321731022,3673000,特藏文獻典藏與服務,教育部主管,國家圖書館,館務業務活動,文化支出,11.6.2.3
2013,5321731023,16662000,數位知識系統服務,教育部主管,國家圖書館,館務業務活動,文化支出,11.6.2.4
2013,5321731024,13113000,漢學研究業務,教育部主管,國家圖書館,館務業務活動,文化支出,11.6.2.5
2013,5321731025,3136000,圖書館事業發展,教育部主管,國家圖書館,館務業務活動,文化支出,11.6.2.6
2013,5321731026,7585000,國際合作及交流,教育部主管,國家圖書館,館務業務活動,文化支出,11.6.2.7
2013,5321739011,645000,交通及運輸設備,教育部主管,國家圖書館,一般建築及設備,文化支出,11.6.3.1
2013,5321739019,825000,其他設備,教育部主管,國家圖書館,一般建築及設備,文化支出,11.6.3.2
2013,5121900201,211940000,教育研究研習與推廣,教育部主管,國家教育研究院,院務業務活動,教育支出,11.9.2.1
2013,3523019011,710000,交通及運輸設備,法務部主管,法務部,一般建築及設備,司法支出,12.1.3.1
2013,3523019019,118778000,其他設備,法務部主管,法務部,一般建築及設備,司法支出,12.1.3.2
2013,3523109011,645000,交通及運輸設備,法務部主管,司法官訓練所,一般建築及設備,司法支出,12.2.3.1
2013,3523169011,640000,交通及運輸設備,法務部主管,廉政署,一般建築及設備,司法支出,12.4.3.1
2013,3523179011,12495000,交通及運輸設備,法務部主管,矯正署及所屬,一般建築及設備,司法支出,12.5.4.1
2013,3523189011,645000,交通及運輸設備,法務部主管,行政執行署及所屬,一般建築及設備,司法支出,12.6.5.1
2013,3523319011,NaN,交通及運輸設備,法務部主管,臺灣高等法院臺中分院檢察署,一般建築及設備,司法支出,12.9.3.1
2013,3523419011,2680000,交通及運輸設備,法務部主管,臺灣臺北地方法院檢察署,一般建築及設備,司法支出,12.14.3.1
2013,3523429011,50000,交通及運輸設備,法務部主管,臺灣士林地方法院檢察署,一般建築及設備,司法支出,12.15.3.1
2013,3523479011,640000,交通及運輸設備,法務部主管,臺灣桃園地方法院檢察署,一般建築及設備,司法支出,12.17.4.1
2013,3523509011,NaN,交通及運輸設備,法務部主管,臺灣臺中地方法院檢察署,一般建築及設備,司法支出,12.20.3.1
2013,3523519011,640000,交通及運輸設備,法務部主管,臺灣南投地方法院檢察署,一般建築及設備,司法支出,12.21.3.1
2013,3523539011,640000,交通及運輸設備,法務部主管,臺灣雲林地方法院檢察署,一般建築及設備,司法支出,12.23.3.1
2013,3523569011,NaN,交通及運輸設備,法務部主管,臺灣臺南地方法院檢察署,一般建築及設備,司法支出,12.25.3.1
